asset_type,SYMBOL,SECURITY_NAME,SEDOL,ISIN,reference_price_date,reference_price,fund_price,price_difference
Equity,C,Citigroup,,,9/9/2022,48.5,40.18,-8.32
Equity,FTV,Fortive,,,9/9/2022,65.81,73.66,7.85
Equity,ILMN,Illumina,,,9/9/2022,210.35,140.47,-69.88
Equity,IT,Gartner,,,9/9/2022,306.14,348.01,41.87
Equity,HOLX,Hologic,,,9/9/2022,69.16,78.65,9.49
Equity,WST,West Pharmaceutical Services,,,9/9/2022,312.7,394.2,81.5
Equity,ALL,Allstate,,,9/9/2022,123.76,105.21,-18.55
Equity,AZO,AutoZone,,,9/9/2022,2199.08,2451.69,252.61
Equity,CHD,Church & Dwight,,,9/9/2022,80.55,98.44,17.89
Equity,MGM,MGM Resorts,,,9/9/2022,35.06,43.26,8.2
Equity,CFG,Citizens Financial Group,,,9/9/2022,36.53,26.86,-9.67
Equity,RHI,Robert Half,,,9/9/2022,78.48,74.82,-3.66
Equity,GOOG,Alphabet Inc. (Class C),,,9/9/2022,111.78,132.91,21.13
Equity,EQT,EQT,,,9/9/2022,47.57,44.21,-3.36
Equity,REGN,Regeneron,,,9/9/2022,724.32,836.56,112.24
Equity,ABC,AmerisourceBergen,,,9/9/2022,145.57,179.54,33.97
Equity,MA,Mastercard,,,9/9/2022,333.76,407.85,74.09
Equity,CDW,CDW,,,9/9/2022,173.41,212.99,39.58
Equity,WRK,WestRock,,,9/9/2022,39.44,31.09,-8.35
Equity,SEDG,SolarEdge,,,9/9/2022,313.0,139.82,-173.18
Equity,BA,Boeing,,,9/9/2022,157.52,222.02,64.5
Equity,ODFL,Old Dominion,,,9/9/2022,267.86,372.56,104.7
Equity,LNC,Lincoln Financial,,,9/9/2022,47.72,26.36,-21.36
Equity,PCAR,Paccar,,,9/9/2022,56.6,86.68,30.08
Equity,LMT,Lockheed Martin,,,9/9/2022,413.51,438.83,25.32
Equity,XEL,Xcel Energy,,,9/9/2022,74.73,57.36,-17.37
Equity,AAP,Advance Auto Parts,,,9/9/2022,174.38,62.71,-111.67
Equity,VRSK,Verisk,,,9/9/2022,190.74,232.1,41.36
Equity,WTW,Willis Towers Watson,,,9/9/2022,210.69,198.77,-11.92
Equity,CRM,Salesforce,,,9/9/2022,162.59,208.16,45.57
Equity,DOV,Dover Corporation,,,9/9/2022,128.09,141.44,13.35
Equity,FSLR,First Solar,,,9/9/2022,135.82,147.96,12.14
Equity,MTB,M&T Bank,,,9/9/2022,182.78,123.15,-59.63
Equity,COST,Costco,,,9/9/2022,532.56,520.55,-12.01
Equity,PARA,Paramount Global,,,9/9/2022,22.78,15.02,-7.76
Equity,HCA,HCA Healthcare,,,9/9/2022,217.61,276.0,58.39
Equity,FICO,Fair Isaac,,,9/9/2022,451.77,883.59,431.82
Equity,TPR,"Tapestry, Inc.",,,9/9/2022,34.74,32.01,-2.73
Equity,EIX,Edison International,,,9/9/2022,66.11,70.91,4.8
Equity,MSFT,Microsoft,,,9/9/2022,261.93,345.36,83.43
Equity,MSCI,MSCI,,,9/9/2022,486.11,471.1,-15.01
Equity,EG,Everest Re,,,9/9/2022,278.64,362.13,83.49
Equity,EXR,Extra Space Storage,,,9/9/2022,192.89,128.98,-63.91
Equity,TJX,TJX Companies,,,9/9/2022,65.57,88.7,23.13
Equity,J,Jacobs Solutions,,,9/9/2022,123.97,136.5,12.53
Equity,WEC,WEC Energy Group,,,9/9/2022,102.91,84.12,-18.79
Equity,NI,NiSource,,,9/9/2022,29.37,26.7,-2.67
Equity,IR,Ingersoll Rand,,,9/9/2022,50.16,71.12,20.96
Equity,AVGO,Broadcom Inc.,,,9/9/2022,507.39,484.77,-22.62
Equity,IP,International Paper,,,9/9/2022,39.56,39.47,-0.09
Equity,MS,Morgan Stanley,,,9/9/2022,86.34,82.25,-4.09
Equity,APD,Air Products and Chemicals,,,9/9/2022,250.76,246.35,-4.41
Equity,PRU,Prudential Financial,,,9/9/2022,93.46,90.87,-2.59
Equity,SHW,Sherwin-Williams,,,9/9/2022,237.94,229.77,-8.17
Equity,CHTR,Charter Communications,,,9/9/2022,405.91,412.63,6.72
Equity,KEY,KeyCorp,,,9/9/2022,17.88,16.95,-0.93
Equity,KR,Kroger,,,9/9/2022,50.79,46.87,-3.92
Equity,TSN,Tyson Foods,,,9/9/2022,73.75,73.56,-0.19
Equity,TRMB,Trimble Inc.,,,9/9/2022,63.08,63.25,0.17
Equity,INTC,Intel,,,9/9/2022,30.43,30.88,0.45
Equity,EMR,Emerson Electric,,,9/9/2022,82.75,79.84,-2.91
Equity,OXY,Occidental Petroleum,,,9/9/2022,65.09,70.3,5.21
Equity,BBY,Best Buy,,,9/9/2022,72.75,67.45,-5.3
Equity,PPL,PPL Corporation,,,9/9/2022,29.09,28.13,-0.96
Equity,PAYX,Paychex,,,9/9/2022,123.19,119.8,-3.39
Equity,VLO,Valero Energy,,,9/9/2022,109.81,113.5,3.69
Equity,C,Citigroup,,,9/9/2022,48.5,46.72,-1.78
Equity,FTV,Fortive,,,9/9/2022,65.81,63.13,-2.68
Equity,ILMN,Illumina,,,9/9/2022,210.35,201.64,-8.71
Equity,IT,Gartner,,,9/9/2022,306.14,285.32,-20.82
Equity,HOLX,Hologic,,,9/9/2022,69.16,67.56,-1.6
Equity,WST,West Pharmaceutical Services,,,9/9/2022,312.7,295.93,-16.77
Equity,ALL,Allstate,,,9/9/2022,123.76,117.94,-5.82
Equity,AZO,AutoZone,,,9/9/2022,2199.08,2119.21,-79.87
Equity,CHD,Church & Dwight,,,9/9/2022,80.55,82.67,2.12
Equity,MGM,MGM Resorts,,,9/9/2022,35.06,32.64,-2.42
Equity,CFG,Citizens Financial Group,,,9/9/2022,36.53,34.97,-1.56
Equity,RHI,Robert Half,,,9/9/2022,78.48,75.07,-3.41
Equity,GOOG,Alphabet Inc. (Class C),,,9/9/2022,111.78,109.15,-2.63
Equity,EQT,EQT,,,9/9/2022,47.57,47.02,-0.55
Equity,REGN,Regeneron,,,9/9/2022,724.32,581.06,-143.26
Equity,ABC,AmerisourceBergen,,,9/9/2022,145.57,144.87,-0.7
Equity,MA,Mastercard,,,9/9/2022,333.76,322.35,-11.41
Equity,CDW,CDW,,,9/9/2022,173.41,168.6,-4.81
Equity,WRK,WestRock,,,9/9/2022,39.44,39.23,-0.21
Equity,SEDG,SolarEdge,,,9/9/2022,313.0,275.97,-37.03
Equity,BA,Boeing,,,9/9/2022,157.52,160.25,2.73
Equity,ODFL,Old Dominion,,,9/9/2022,267.86,270.17,2.31
Equity,LNC,Lincoln Financial,,,9/9/2022,47.72,43.25,-4.47
Equity,PCAR,Paccar,,,9/9/2022,56.6,55.98,-0.62
Equity,LMT,Lockheed Martin,,,9/9/2022,413.51,412.12,-1.39
Equity,XEL,Xcel Energy,,,9/9/2022,74.73,72.08,-2.65
Equity,AAP,Advance Auto Parts,,,9/9/2022,174.38,162.78,-11.6
Equity,VRSK,Verisk,,,9/9/2022,190.74,185.89,-4.85
Equity,WTW,Willis Towers Watson,,,9/9/2022,210.69,203.82,-6.87
Equity,CRM,Salesforce,,,9/9/2022,162.59,156.12,-6.47
Equity,DOV,Dover Corporation,,,9/9/2022,128.09,123.63,-4.46
Equity,FSLR,First Solar,,,9/9/2022,135.82,127.55,-8.27
Equity,MTB,M&T Bank,,,9/9/2022,182.78,177.1,-5.68
Equity,COST,Costco,,,9/9/2022,532.56,518.19,-14.37
Equity,PARA,Paramount Global,,,9/9/2022,22.78,22.52,-0.26
Equity,HCA,HCA Healthcare,,,9/9/2022,217.61,195.99,-21.62
Equity,FICO,Fair Isaac,,,9/9/2022,451.77,449.4,-2.37
Equity,TPR,"Tapestry, Inc.",,,9/9/2022,34.74,33.67,-1.07
Equity,EIX,Edison International,,,9/9/2022,66.11,64.84,-1.27
Equity,MSFT,Microsoft,,,9/9/2022,261.93,258.97,-2.96
Equity,MSCI,MSCI,,,9/9/2022,486.11,444.53,-41.58
Equity,EG,Everest Re,,,9/9/2022,278.64,265.2,-13.44
Equity,EXR,Extra Space Storage,,,9/9/2022,192.89,189.91,-2.98
Equity,TJX,TJX Companies,,,9/9/2022,65.57,61.36,-4.21
Equity,J,Jacobs Solutions,,,9/9/2022,123.97,123.52,-0.45
Equity,WEC,WEC Energy Group,,,9/9/2022,102.91,99.72,-3.19
Equity,NI,NiSource,,,9/9/2022,29.37,28.46,-0.91
Equity,IR,Ingersoll Rand,,,9/9/2022,50.16,47.31,-2.85
Equity,HRL,SEC-Hormel Foods,,,9/9/2022,45.68,37.99,-7.69
Equity,CTSH,SEC-Cognizant,,,9/9/2022,64.36,62.23,-2.13
Equity,MRNA,SEC-Moderna,,,9/9/2022,142.28,127.71,-14.57
Equity,PANW,SEC-Palo Alto Networks,,,9/9/2022,188.26,213.39,25.13
Equity,LVS,SEC-Las Vegas Sands,,,9/9/2022,38.04,54.94,16.9
Equity,CB,SEC-Chubb Limited,,,9/9/2022,191.69,184.95,-6.74
Equity,AAP,SEC-Advance Auto Parts,,,9/9/2022,174.38,72.63,-101.75
Equity,ROL,"SEC-Rollins, Inc.",,,9/9/2022,35.65,39.19,3.54
Equity,DD,SEC-DuPont,,,9/9/2022,57.26,66.88,9.62
Equity,DGX,SEC-Quest Diagnostics,,,9/9/2022,127.43,131.97,4.54
Equity,TFX,SEC-Teleflex,,,9/9/2022,240.73,234.4,-6.33
Equity,MGM,SEC-MGM Resorts,,,9/9/2022,35.06,39.29,4.23
Equity,IPG,SEC-Interpublic Group of Companies (The),,,9/9/2022,27.84,36.89,9.05
Equity,STX,SEC-Seagate Technology,,,9/9/2022,65.62,59.43,-6.19
Equity,CPT,SEC-Camden Property Trust,,,9/9/2022,130.2,103.5,-26.7
Equity,HPE,SEC-Hewlett Packard Enterprise,,,9/9/2022,13.12,14.32,1.2
Equity,NTRS,SEC-Northern Trust,,,9/9/2022,96.49,71.21,-25.28
Equity,NTAP,SEC-NetApp,,,9/9/2022,70.3,65.92,-4.38
Equity,KR,SEC-Kroger,,,9/9/2022,50.79,45.06,-5.73
Equity,VTRS,SEC-Viatris,,,9/9/2022,9.44,9.05,-0.39
Equity,CFG,SEC-Citizens Financial Group,,,9/9/2022,36.53,25.44,-11.09
Equity,ADBE,SEC-Adobe Inc.,,,9/9/2022,394.78,417.79,23.01
Equity,CHTR,SEC-Charter Communications,,,9/9/2022,405.91,326.15,-79.76
Equity,ATO,SEC-Atmos Energy,,,9/9/2022,115.13,114.55,-0.58
Equity,AMT,SEC-American Tower,,,9/9/2022,253.8,182.94,-70.86
Equity,REG,SEC-Regency Centers,,,9/9/2022,59.7,55.67,-4.03
Equity,PHM,SEC-PulteGroup,,,9/9/2022,41.26,65.94,24.68
Equity,WMT,SEC-Walmart,,,9/9/2022,134.78,146.35,11.57
Equity,SPG,SEC-Simon Property Group,,,9/9/2022,99.04,103.42,4.38
Equity,RJF,SEC-Raymond James,,,9/9/2022,106.7,89.98,-16.72
Equity,RTX,SEC-RTX Corporation,,,9/9/2022,85.92,91.5,5.58
Equity,META,SEC-Meta Platforms,,,9/9/2022,169.15,264.72,95.57
Equity,AJG,SEC-Arthur J. Gallagher & Co.,,,9/9/2022,186.87,199.78,12.91
Equity,NEM,SEC-Newmont,,,9/9/2022,41.85,40.55,-1.3
Equity,LYV,SEC-Live Nation Entertainment,,,9/9/2022,93.12,79.94,-13.18
Equity,AOS,SEC-A. O. Smith,,,9/9/2022,54.98,63.41,8.43
Equity,ABC,SEC-AmerisourceBergen,,,9/9/2022,145.57,169.71,24.14
Equity,PFE,SEC-Pfizer,,,9/9/2022,45.99,37.6,-8.39
Equity,TRV,SEC-Travelers Companies (The),,,9/9/2022,161.56,168.28,6.72
Equity,LH,SEC-LabCorp,,,9/9/2022,201.88,181.97,-19.91
Equity,PNW,SEC-Pinnacle West,,,9/9/2022,73.59,76.48,2.89
Equity,KMI,SEC-Kinder Morgan,,,9/9/2022,17.19,15.85,-1.34
Equity,PRU,SEC-Prudential Financial,,,9/9/2022,93.46,77.63,-15.83
Equity,LIN,SEC-Linde plc,,,9/9/2022,283.94,352.38,68.44
Equity,ALGN,SEC-Align Technology,,,9/9/2022,263.11,282.66,19.55
Equity,WHR,SEC-Whirlpool Corporation,,,9/9/2022,152.23,127.62,-24.61
Equity,TAP,Molson Coors Beverage Company,,,9/9/2022,51.07,69.77,18.7
Equity,VRSN,Verisign,,,9/9/2022,190.56,210.95,20.39
Equity,TDY,Teledyne Technologies,,,9/9/2022,387.65,384.53,-3.12
Equity,ADI,Analog Devices,,,9/9/2022,152.06,199.53,47.47
Equity,MA,Mastercard,,,9/9/2022,333.76,394.28,60.52
Equity,WMB,Williams Companies,,,9/9/2022,31.42,34.45,3.03
Equity,VFC,VF Corporation,,,9/9/2022,41.41,19.81,-21.6
Equity,VZ,Verizon,,,9/9/2022,39.53,34.08,-5.45
Equity,NDSN,Nordson Corporation,,,9/9/2022,231.63,250.87,19.24
Equity,KR,Kroger,,,9/9/2022,50.79,48.35,-2.44
Equity,O,Realty Income,,,9/9/2022,63.87,60.97,-2.9
Equity,NTAP,NetApp,,,9/9/2022,70.3,78.01,7.71
Equity,NUE,Nucor,,,9/9/2022,141.41,172.09,30.68
Equity,MOS,Mosaic Company (The),,,9/9/2022,55.24,40.76,-14.48
Equity,BAC,Bank of America,,,9/9/2022,34.24,32.0,-2.24
Equity,DOV,Dover Corporation,,,9/9/2022,128.09,145.97,17.88
Equity,GD,General Dynamics,,,9/9/2022,226.38,223.58,-2.8
Equity,FOXA,Fox Corporation (Class A),,,9/9/2022,34.28,33.45,-0.83
Equity,ADSK,Autodesk,,,9/9/2022,211.68,211.99,0.31
Equity,BXP,Boston Properties,,,9/9/2022,80.5,66.63,-13.87
Equity,GPN,Global Payments,,,9/9/2022,131.38,110.25,-21.13
Equity,AES,AES Corporation,,,9/9/2022,26.7,21.63,-5.07
Equity,BLK,BlackRock,,,9/9/2022,680.73,738.85,58.12
Equity,ALL,Allstate,,,9/9/2022,123.76,112.68,-11.08
Equity,TRV,Travelers Companies (The),,,9/9/2022,161.56,172.61,11.05
Equity,VRTX,Vertex Pharmaceuticals,,,9/9/2022,292.11,352.34,60.23
Equity,MAR,Marriott International,,,9/9/2022,160.67,201.3,40.63
Equity,SNA,Snap-on,,,9/9/2022,217.71,270.79,53.08
Equity,CSGP,CoStar Group,,,9/9/2022,78.42,83.97,5.55
Equity,AON,Aon,,,9/9/2022,289.91,318.5,28.59
Equity,ABBV,AbbVie,,,9/9/2022,135.91,149.58,13.67
Equity,WHR,Whirlpool Corporation,,,9/9/2022,152.23,142.4,-9.83
Equity,DVA,DaVita Inc.,,,9/9/2022,92.62,101.99,9.37
Equity,BMY,Bristol Myers Squibb,,,9/9/2022,67.92,62.19,-5.73
Equity,VTRS,Viatris,,,9/9/2022,9.44,10.42,0.98
Equity,WM,Waste Management,,,9/9/2022,171.18,163.79,-7.39
Equity,ENPH,Enphase,,,9/9/2022,305.7,151.83,-153.87
Equity,PHM,PulteGroup,,,9/9/2022,41.26,84.39,43.13
Equity,MSCI,MSCI,,,9/9/2022,486.11,546.7,60.59
Equity,GNRC,Generac,,,9/9/2022,238.0,153.7,-84.3
Equity,TFX,Teleflex,,,9/9/2022,240.73,250.79,10.06
Equity,NVDA,Nvidia,,,9/9/2022,143.79,467.29,323.5
Equity,SO,Southern Company,,,9/9/2022,76.35,71.6,-4.75
Equity,TDG,TransDigm Group,,,9/9/2022,619.92,899.72,279.8
Equity,MCHP,Microchip Technology,,,9/9/2022,65.72,93.46,27.74
Equity,BALL,Ball Corporation,,,9/9/2022,58.68,58.69,0.01
Equity,NI,NiSource,,,9/9/2022,29.37,27.84,-1.53
Equity,AVB,AvalonBay Communities,,,9/9/2022,206.55,188.65,-17.9
Equity,MPC,Marathon Petroleum,,,9/9/2022,97.64,132.35,34.71
Equity,FIS,FIS,,,9/9/2022,88.78,60.38,-28.4
Equity,TEL,TE Connectivity,,,9/9/2022,126.73,142.84,16.11
Equity,CAT,Caterpillar Inc.,,,9/9/2022,185.4,265.17,79.77
Equity,POOL,X_Pool Corporation,,,9/9/2022,351.64,382.17,30.53
Equity,WHR,X_Whirlpool Corporation,,,9/9/2022,152.23,149.6,-2.63
Equity,AVGO,X_Broadcom Inc.,,,9/9/2022,507.39,577.75,70.36
Equity,NVR,"X_NVR, Inc.",,,9/9/2022,4263.82,5270.0,1006.18
Equity,MA,X_Mastercard,,,9/9/2022,333.76,369.49,35.73
Equity,RJF,X_Raymond James,,,9/9/2022,106.7,111.8,5.1
Equity,O,X_Realty Income,,,9/9/2022,63.87,66.16,2.29
Equity,J,X_Jacobs Solutions,,,9/9/2022,123.97,122.75,-1.22
Equity,SPG,X_Simon Property Group,,,9/9/2022,99.04,124.49,25.45
Equity,VLO,X_Valero Energy,,,9/9/2022,109.81,136.65,26.84
Equity,COST,X_Costco,,,9/9/2022,532.56,508.23,-24.33
Equity,K,X_Kellogg's,,,9/9/2022,70.22,67.38,-2.84
Equity,ANET,X_Arista Networks,,,9/9/2022,124.41,126.02,1.61
Equity,GRMN,X_Garmin,,,9/9/2022,88.12,97.45,9.33
Equity,MTB,X_M&T Bank,,,9/9/2022,182.78,153.05,-29.73
Equity,CMG,X_Chipotle Mexican Grill,,,9/9/2022,1723.32,1646.38,-76.94
Equity,WRB,X_Berkley,,,9/9/2022,66.74,69.9,3.16
Equity,VTRS,X_Viatris,,,9/9/2022,9.44,11.74,2.3
Equity,MCO,X_Moody's Corporation,,,9/9/2022,296.61,320.36,23.75
Equity,KMI,X_Kinder Morgan,,,9/9/2022,17.19,17.72,0.53
Equity,ALLE,X_Allegion,,,9/9/2022,98.03,116.6,18.57
Equity,PPL,X_PPL Corporation,,,9/9/2022,29.09,29.08,-0.01
Equity,CFG,X_Citizens Financial Group,,,9/9/2022,36.53,42.13,5.6
Equity,ABBV,X_AbbVie,,,9/9/2022,135.91,144.8,8.89
Equity,MAS,X_Masco,,,9/9/2022,51.14,52.36,1.22
Equity,FOX,X_Fox Corporation (Class B),,,9/9/2022,31.73,31.46,-0.27
Equity,CSX,X_CSX,,,9/9/2022,32.3,30.7,-1.6
Equity,MKC,X_McCormick & Company,,,9/9/2022,78.39,74.44,-3.95
Equity,QRVO,X_Qorvo,,,9/9/2022,93.53,108.66,15.13
Equity,HST,X_Host Hotels & Resorts,,,9/9/2022,17.67,18.54,0.87
Equity,CDAY,X_Ceridian,,,9/9/2022,63.57,72.28,8.71
Equity,SEE,X_Sealed Air,,,9/9/2022,54.6,54.26,-0.34
Equity,MNST,X_Monster Beverage,,,9/9/2022,46.22,52.04,5.82
Equity,LNC,X_Lincoln Financial,,,9/9/2022,47.72,34.06,-13.66
Equity,LOW,X_Lowe's,,,9/9/2022,201.53,206.24,4.71
Equity,WAB,X_Wabtec,,,9/9/2022,90.64,103.3,12.66
Equity,EXPE,X_Expedia Group,,,9/9/2022,109.17,114.3,5.13
Equity,SHW,X_Sherwin-Williams,,,9/9/2022,237.94,234.8,-3.14
Equity,GPC,X_Genuine Parts Company,,,9/9/2022,160.07,165.82,5.75
Equity,HWM,X_Howmet Aerospace,,,9/9/2022,36.27,40.58,4.31
Equity,VRSN,X_Verisign,,,9/9/2022,190.56,218.05,27.49
Equity,TGT,X_Target Corporation,,,9/9/2022,168.89,168.47,-0.42
Equity,HON,X_Honeywell,,,9/9/2022,187.73,205.18,17.45
Equity,DHI,X_D.R. Horton,,,9/9/2022,72.62,98.02,25.4
Equity,LHX,X_L3Harris,,,9/9/2022,232.14,212.26,-19.88
Equity,SJM,X_J.M. Smucker Company (The),,,9/9/2022,135.65,149.66,14.01
Equity,CMS,X_CMS Energy,,,9/9/2022,67.63,61.68,-5.95
Equity,ADI,X_Analog Devices,,,9/9/2022,152.06,169.86,17.8
Equity,CAH,X_Cardinal Health,,,9/9/2022,68.12,76.33,8.21
Equity,KO,X_Coca-Cola Company (The),,,9/9/2022,60.5,60.39,-0.11
Equity,OMC,X_Omnicom Group,,,9/9/2022,68.01,84.69,16.68
Equity,FANG,Diamondback Energy,,,9/9/2022,128.93,136.08,7.15
Equity,AOS,A. O. Smith,,,9/9/2022,54.98,64.8,9.82
Equity,ADM,ADM,,,9/9/2022,89.57,78.71,-10.86
Equity,TMO,Thermo Fisher Scientific,,,9/9/2022,568.05,541.05,-27.0
Equity,CHRW,C.H. Robinson,,,9/9/2022,112.17,98.71,-13.46
Equity,CHD,Church & Dwight,,,9/9/2022,80.55,83.31,2.76
Equity,JBHT,J.B. Hunt,,,9/9/2022,172.51,179.99,7.48
Equity,SO,Southern Company,,,9/9/2022,76.35,61.83,-14.52
Equity,FAST,Fastenal,,,9/9/2022,49.88,50.92,1.04
Equity,STT,State Street Corporation,,,9/9/2022,70.46,87.18,16.72
Equity,FCX,Freeport-McMoRan,,,9/9/2022,31.66,40.67,9.01
Equity,STZ,Constellation Brands,,,9/9/2022,243.27,222.1,-21.17
Equity,NSC,Norfolk Southern Railway,,,9/9/2022,244.04,222.02,-22.02
Equity,ALL,Allstate,,,9/9/2022,123.76,127.72,3.96
Equity,SJM,J.M. Smucker Company (The),,,9/9/2022,135.65,145.85,10.2
Equity,EVRG,Evergy,,,9/9/2022,67.26,56.98,-10.28
Equity,MSFT,Microsoft,,,9/9/2022,261.93,248.35,-13.58
Equity,AXP,American Express,,,9/9/2022,156.18,172.76,16.58
Equity,SYK,Stryker Corporation,,,9/9/2022,227.33,261.52,34.19
Equity,VICI,Vici Properties,,,9/9/2022,32.12,32.71,0.59
Equity,ARE,Alexandria Real Estate Equities,,,9/9/2022,152.94,146.67,-6.27
Equity,DD,DuPont,,,9/9/2022,57.26,72.31,15.05
Equity,AMT,American Tower,,,9/9/2022,253.8,194.95,-58.85
Equity,HON,Honeywell,,,9/9/2022,187.73,189.44,1.71
Equity,RCL,Royal Caribbean Group,,,9/9/2022,47.24,70.64,23.4
Equity,APH,Amphenol,,,9/9/2022,75.09,77.11,2.02
Equity,PHM,PulteGroup,,,9/9/2022,41.26,54.4,13.14
Equity,ETN,Eaton Corporation,,,9/9/2022,142.95,172.5,29.55
Equity,MDLZ,Mondelez International,,,9/9/2022,59.92,64.48,4.56
Equity,LEN,Lennar,,,9/9/2022,78.63,96.13,17.5
Equity,ATVI,Activision Blizzard,,,9/9/2022,77.67,75.44,-2.23
Equity,AZO,AutoZone,,,9/9/2022,2199.08,2486.54,287.46
Equity,VRSK,Verisk,,,9/9/2022,190.74,170.52,-20.22
Equity,CSGP,CoStar Group,,,9/9/2022,78.42,70.66,-7.76
Equity,JKHY,Jack Henry & Associates,,,9/9/2022,198.35,163.14,-35.21
Equity,CI,Cigna,,,9/9/2022,289.23,289.49,0.26
Equity,CMA,Comerica,,,9/9/2022,80.3,67.81,-12.49
Equity,TTWO,Take-Two Interactive,,,9/9/2022,127.78,109.55,-18.23
Equity,NEM,Newmont,,,9/9/2022,41.85,42.77,0.92
Equity,EXC,Exelon,,,9/9/2022,44.27,39.69,-4.58
Equity,WEC,WEC Energy Group,,,9/9/2022,102.91,87.15,-15.76
Equity,LNT,Alliant Energy,,,9/9/2022,61.0,50.42,-10.58
Equity,BSX,Boston Scientific,,,9/9/2022,42.94,46.72,3.78
Equity,HPQ,HP Inc.,,,9/9/2022,27.27,29.0,1.73
Equity,UDR,"UDR, Inc.",,,9/9/2022,46.1,41.99,-4.11
Equity,OXY,Occidental Petroleum,,,9/9/2022,65.09,58.22,-6.87
Equity,ILMN,Illumina,,,9/9/2022,210.35,199.2,-11.15
Equity,MHK,Mohawk Industries,,,9/9/2022,113.67,102.85,-10.82
Equity,TROW,T. Rowe Price,,,9/9/2022,119.15,109.78,-9.37
Equity,AMD,AMD,,,9/9/2022,85.45,78.58,-6.87
Equity,ULTA,Ulta Beauty,,,9/9/2022,442.9,518.8,75.9
Equity,XOM,ExxonMobil,,,9/9/2022,93.39,108.08,14.69
Equity,ABC,AmerisourceBergen,,,9/9/2022,145.57,154.71,9.14
Equity,NI,NiSource,,,9/9/2022,29.37,26.94,-2.43
Equity,T,AT&T,,,9/9/2022,15.98,18.32,2.34
Equity,CEG,Constellation Energy,,,9/9/2022,86.53,74.43,-12.1
Equity,ATO,Atmos Energy,,,9/9/2022,115.13,99.3,-15.83
Equity,MKTX,MarketAxess,,,9/9/2022,263.28,220.27,-43.01
Equity,CHD,Church & Dwight,,,9/9/2022,80.55,70.56,-9.99
Equity,WYNN,Wynn Resorts,,,9/9/2022,62.47,62.72,0.25
Equity,GOOG,Alphabet Inc. (Class C),,,9/9/2022,111.78,96.15,-15.63
Equity,NVR,"NVR, Inc.",,,9/9/2022,4263.82,3987.08,-276.74
Equity,NEM,Newmont,,,9/9/2022,41.85,40.74,-1.11
Equity,IT,Gartner,,,9/9/2022,306.14,276.69,-29.45
Equity,MA,Mastercard,,,9/9/2022,333.76,282.57,-51.19
Equity,APH,Amphenol,,,9/9/2022,75.09,66.43,-8.66
Equity,MOS,Mosaic Company (The),,,9/9/2022,55.24,47.47,-7.77
Equity,RTX,RTX Corporation,,,9/9/2022,85.92,79.89,-6.03
Equity,LMT,Lockheed Martin,,,9/9/2022,413.51,378.94,-34.57
Equity,COF,Capital One,,,9/9/2022,105.85,90.07,-15.78
Equity,ODFL,Old Dominion,,,9/9/2022,267.86,247.91,-19.95
Equity,PXD,Pioneer Natural Resources,,,9/9/2022,224.13,202.53,-21.6
Equity,FITB,Fifth Third Bank,,,9/9/2022,34.16,30.86,-3.3
Equity,DHI,D.R. Horton,,,9/9/2022,72.62,66.7,-5.92
Equity,ORCL,Oracle Corporation,,,9/9/2022,74.66,60.07,-14.59
Equity,NSC,Norfolk Southern Railway,,,9/9/2022,244.04,204.78,-39.26
Equity,HUM,Humana,,,9/9/2022,475.19,482.6,7.41
Equity,UDR,"UDR, Inc.",,,9/9/2022,46.1,40.08,-6.02
Equity,QCOM,Qualcomm,,,9/9/2022,129.52,110.81,-18.71
Equity,META,Meta Platforms,,,9/9/2022,169.15,135.68,-33.47
Equity,USB,U.S. Bank,,,9/9/2022,45.21,38.76,-6.45
Equity,MO,Altria,,,9/9/2022,41.88,37.94,-3.94
Equity,ANET,Arista Networks,,,9/9/2022,124.41,112.89,-11.52
Equity,DD,DuPont,,,9/9/2022,57.26,49.42,-7.84
Equity,KMB,Kimberly-Clark,,,9/9/2022,123.48,109.56,-13.92
Equity,ACN,Accenture,,,9/9/2022,285.92,253.2,-32.72
Equity,IDXX,Idexx Laboratories,,,9/9/2022,374.13,325.8,-48.33
Equity,BR,Broadridge Financial Solutions,,,9/9/2022,169.13,142.18,-26.95
Equity,TJX,TJX Companies,,,9/9/2022,65.57,61.14,-4.43
Equity,FE,FirstEnergy,,,9/9/2022,39.85,35.52,-4.33
Equity,BA,Boeing,,,9/9/2022,157.52,121.08,-36.44
Equity,SPGI,S&P Global,,,9/9/2022,365.8,302.36,-63.44
Equity,EA,Electronic Arts,,,9/9/2022,128.33,115.17,-13.16
Equity,TEL,TE Connectivity,,,9/9/2022,126.73,108.38,-18.35
Equity,SBAC,SBA Communications,,,9/9/2022,326.33,280.83,-45.5
Equity,DFS,Discover Financial,,,9/9/2022,99.9,88.6,-11.3
Equity,ALGN,Align Technology,,,9/9/2022,263.11,207.11,-56.0
Equity,PSA,Public Storage,,,9/9/2022,328.0,284.85,-43.15
Equity,REGN,Regeneron,,,9/9/2022,724.32,688.87,-35.45
Equity,ETSY,Etsy,,,9/9/2022,110.42,100.13,-10.29
Equity,WMT,Walmart,,,9/9/2022,134.78,127.74,-7.04
Equity,DAL,Delta Air Lines,,,9/9/2022,32.59,28.0,-4.59
Equity,MNST,Monster Beverage,,,9/9/2022,46.22,43.48,-2.74
Equity,PWR,Quanta Services,,,9/9/2022,146.46,127.2,-19.26
